periodo_orbital,duracion_transito,profundidad,pl_radio,insolacion,st_radio,st_temperatura,st_gravedad,pl_temperatura_eq,RA,DEC,mission,object_id,label
9.5739531,4.172,3170.0,12.4956,354.639,2.05,6115.0,3.87646,1208.0,201.962655,9.030644,TESS,1842.01,CP
9.1469122,4.618497,8770.0961182,12.7002634,235.6892132,1.2752,5954.0,4.26,999.320223,287.894787,66.328065,TESS,1843.01,FP
3.2130578,2.169,22530.0,11.0975,118.075,0.7,4652.87,4.61265,918.0,209.388645,43.49331,TESS,1844.01,KP
3.6610026,2.6047415,18701.4218317,13.3480688,305.2117259,0.943402,5271.0,4.44,1066.031538,237.317086,71.442944,TESS,1845.01,PC
3.9306746,1.4305142,1637.1984269,1.7902006,17.7418678,0.411452,3512.0,4.81618,523.4432264,257.954965,54.527848,TESS,1846.01,CP
35.4557945,3.867,9890.0,8.9807,9.24196,0.83,5076.0,4.53,485.0,23.52145,-14.419149,TESS,1847.01,KP
12.7645811,2.132,3000.0,4.21676,15.1947,0.83,5076.0,4.53,550.0,23.52145,-14.419149,TESS,1847.02,PC
5.4809161,5.031,2770.0,8.64837,856.944,1.62,5923.0,4.05,1507.0,204.440006,48.250123,TESS,1848.01,FP
9.862756,2.323,4278.0,8.40839,130.902,1.14,5595.0,4.32,942.0,208.099647,37.748612,TESS,1849.01,APC
0.9414525,2.05,11445.0,15.342,4266.74,1.35,6400.0,4.36583,2251.0,24.354462,-45.677794,TESS,185.01,KP
7.39143,1.252,5880.0,16.4641,59.8747,1.14,5224.6,4.28,774.0,195.761884,21.923072,TESS,1850.01,APC
6.0179742,1.278,13910.0,10.0342,16.6492,0.76,4567.0,4.53,562.0,197.748635,6.686564,TESS,1851.01,APC
2.3601883,2.455,21460.0,13.4654,505.623,0.9,5356.0,4.49,1321.0,197.072025,23.120937,TESS,1852.01,PC
1.2436239,1.211,1790.0,3.89334,435.33,0.84,4968.8,4.5,1272.0,211.459347,16.99237,TESS,1853.01,CP
2.5267353,2.2654363,17543.876912,12.697976,333.0417477,0.871731,4836.0,4.45,1089.5431103,206.845428,19.758454,TESS,1854.01,PC
1.3641482,0.952,7820.0,19.5876,852.162,1.08,5347.0,4.33,1505.0,205.353953,17.686872,TESS,1855.01,CP
197.0336254,7.338,11900.0,12.0713,1.65744,1.0,5616.4,4.44,316.0,234.099145,57.890738,TESS,1856.01,FP
0.7759895,1.135,2450.0,10.4239,5149.47,2.26,7218.0,3.94,2359.0,199.607344,35.953983,TESS,1857.01,APC
2.0912089,1.144,20760.0,18.3695,126.014,0.77,4220.9,4.49,933.0,199.412592,22.850101,TESS,1858.01,PC
63.4839358,5.457,5357.0,11.1495,23.786,1.4,6415.0,4.26,615.0,279.831764,69.522873,TESS,1859.01,CP
35.6134391,3.512,1575.0,3.12194,10.8612,0.71,4628.53,4.32239,505.0,51.750188,-63.500166,TESS,186.01,CP
7.7897726,2.376,194.0,1.00084,144.765,0.71,4628.53,4.32239,966.0,51.750188,-63.500166,TESS,186.02,CP
1.0662082,1.142,151.0,1.0883,876.703,0.93,5668.0,4.51,1515.0,226.456731,64.047682,TESS,1860.01,CP
742.5142746,6.5744451,8486.4050981,11.1888239,11.1474457,1.06113,5490.0,4.45,466.0296958,130.80013,-83.061258,TESS,1861.01,PC
5.6442112,2.980996,4136.2010063,11.4462895,854.7074229,1.63591,6310.0,4.1,1379.0312841,264.26302,53.021275,TESS,1862.01,CP
1.42611,1.788,1890.0,9.21032,11388.0,1.32,6404.0,4.31,2877.0,273.580728,57.992976,TESS,1863.01,FP
1.6453265,2.59,19310.0,19.0536,1816.48,1.32,6023.0,4.25,1818.0,284.443905,69.570837,TESS,1864.01,KP
1.2239134,1.037,1400.0,7.38849,861.54,1.92,6618.5,3.99,1509.0,242.919358,58.477001,TESS,1865.01,APC
2.1863095,3.9576915,2983.5525823,10.9791817,4908.3013736,1.92153,6728.0,4.03,2134.7771952,295.382219,57.325664,TESS,1866.01,PC
18.10671,4.562,10340.0,19.3734,199.63,1.65,6615.0,4.14,1047.0,295.558877,59.589129,TESS,1867.01,FP
8.8263579,3.4318591,5877.74804,12.1777996,381.1216482,1.56043,6016.0,4.1,1126.900714,247.125627,69.030975,TESS,1868.01,PC
1.6024387,1.0090014,1372.6016905,5.5640916,2819.6338493,1.39294,5435.9,4.2,1858.5229504,37.530328,-79.75656,TESS,1869.01,PC
0.5125807,1.6430775,5691.1921109,19.2342563,22324.2050264,1.55195,6725.0,4.19532,3117.5523161,94.615541,-57.013501,TESS,187.01,APC
2.7633917,3.5061663,12405.1873299,16.4097207,1824.5880178,1.43103,6511.0,4.25,1666.9054026,285.020668,63.42983,TESS,1870.01,PC
3.40612,1.714,1740.0,8.60495,985.653,1.67,5955.3,4.06,1560.0,251.235703,77.344038,TESS,1871.01,FP
2.2349708,2.016,3870.0,11.1799,3419.38,1.57,6305.2,,,296.257303,64.791904,TESS,1872.01,PC
24.9341884,4.964,1390.0,3.93465,34.0216,0.97,5699.0,4.47,672.0,212.568476,84.371858,TESS,1873.01,PC
900.1930987,6.3963069,1344.4884882,3.6185236,0.2651017,0.971675,5699.0,4.47,183.0091807,212.568476,84.371858,TESS,1873.02,PC
7.0056805,3.3182125,766.894462,3.1039232,171.8935756,0.971675,5699.0,4.47,923.4952393,212.568476,84.371858,TESS,1873.03,PC
17.8683999,5.638695,11197.9522339,19.3843075,242.7182138,1.63559,7013.0,4.2,1006.6890424,281.44921,56.381701,TESS,1874.01,APC
11.3091849,1.713,11960.0,15.4356,26.4473,1.25,5817.0,4.27,631.0,268.6609,60.356411,TESS,1875.01,PC
6.4827647,2.2930359,4140.8329483,11.487382,941.0164562,1.73025,6748.0,4.12,1412.5995193,271.611889,62.176751,TESS,1876.01,PC
3.801591,2.752,18950.0,14.4297,395.697,1.01,6051.0,4.48,1242.0,249.519983,77.756401,TESS,1877.01,FP
3.2351013,0.9645922,3974.2319128,6.9705803,662.3022648,1.06446,5976.0,4.43,1293.8496408,262.605271,63.123014,TESS,1878.01,PC
13.7045951,5.8535412,10116.0470111,17.0437214,237.5404319,1.49611,6531.0,4.22,1001.2767573,289.861603,59.670112,TESS,1879.01,PC
1.1619531,0.95926,331.6208111,3.4842503,7309.4764762,1.66089,6340.3,4.18,2358.2580075,44.555588,-70.760786,TESS,188.01,APC
1.7263781,1.7874582,10118.353972,8.0540139,46.8519157,0.556058,3631.4,4.69,667.2699818,182.726187,-75.13193,TESS,1880.01,PC
1.1203828,1.665,1901.0,5.96207,4388.96,1.47,6564.4,4.26,2267.0,110.369675,-45.567737,TESS,1881.01,FP
3.0898836,1.7898868,5784.3735169,18.4456585,6037.4156662,1.63132,8828.7,4.39,2248.1874488,212.839201,-75.833202,TESS,1882.01,PC
4.5063838,2.0392007,12522.9613662,5.5521734,17.943561,0.493576,3477.0,4.74303,524.924579,134.089246,-12.930644,TESS,1883.01,CP
6.7822781,2.6460451,10143.2450255,9.0508641,114.1304957,0.882285,5225.0,4.5,833.6239348,261.129456,67.989121,TESS,1884.01,PC
6.5440665,3.777,6060.0,14.1513,318.224,1.76,6232.0,4.03,1176.0,304.665223,66.155954,TESS,1885.01,CP
2.5128483,2.5536063,18573.9655629,12.8342008,623.3463235,0.924044,5744.0,4.51952,1274.3892523,333.559696,-55.373338,TESS,1886.01,PC
2.2001583,1.7564486,1295.5985443,2.5006782,164.3262502,0.705729,4250.0,4.58048,913.1591724,271.368524,75.145628,TESS,1887.01,PC
5.547485,5.412,3350.0,11.48,3368.08,2.04,7397.0,4.1,2122.0,156.250032,-60.575142,TESS,1888.01,FP
0.9134495,0.9674236,4262.0748689,5.4104686,831.1895877,0.771805,4791.0,,1369.4455626,324.128236,-52.513101,TESS,1889.01,APC
2.1940608,1.33,5980.0,8.0065,523.7,1.04,6054.0,4.39416,1332.0,100.807811,-55.244376,TESS,189.01,APC
19.9676936,6.280493,6084.3435425,10.0136343,78.6890952,1.26949,5857.0,4.26,759.6234924,279.744502,79.23835,TESS,1890.01,PC
15.3617729,1.745,3321.0,14.7142,51.0242,1.22,5984.0,4.30752,,345.630986,-46.085195,TESS,1891.01,APC
1837.8897313,5.1231542,784.5879336,2.231604,22.7830749,0.795285,5256.0,4.55251,557.2150449,5.165323,-33.984476,TESS,1892.01,PC
,16.2000201,560.4004393,3.9646898,95.4170227,1.46151,6996.0,4.29542,797.1246051,326.438392,79.613939,TESS,1893.01,PC
739.2389832,19.1259714,3106.7675633,6.2876421,0.362353,1.0692,5611.0,4.37718,197.8803761,100.798591,-78.281094,TESS,1894.01,PC
748.0739416,5.0652033,4627.3105593,9.5710516,1.0296947,1.37387,6762.0,4.39031,256.91938,243.713459,-81.680597,TESS,1895.01,PC
,16.1046282,2816.5224185,8.9556287,254.6407802,1.60572,6750.0,4.18569,1018.8300331,352.17861,47.349521,TESS,1896.01,PC
48.5340395,6.661,62170.0,26.827,0.0730269,1.03,5937.0,4.44855,144.0,48.370422,75.268379,TESS,1897.01,FP
48.5338626,6.137,4730.0,7.9008,2.2453,1.03,5937.0,4.44855,341.0,48.370422,75.268379,TESS,1897.02,FP
45.5221456,4.3839392,3028.5453279,9.7055757,51.0073705,1.61034,6303.91,4.11765,681.5974916,144.5553,23.546746,TESS,1898.01,CP
29.0902271,4.6769826,37562.3332736,12.1826517,2.600601,0.617863,3854.0,4.63619,323.8830195,299.426847,40.143346,TESS,1899.01,CP
10.0205998,5.7591694,8218.1442865,11.7679183,211.7916534,1.27527,6038.0,4.35513,972.9644217,36.775811,-50.284425,TESS,190.01,KP
3.0566277,2.3926375,12517.5203529,12.5182693,606.6634527,1.03865,5735.0,4.41,1265.7755651,67.418582,-28.197215,TESS,1900.01,KP
1.3666563,1.967,21070.0,15.437,1310.22,1.02,5790.4,4.44,1676.0,140.087589,-31.269212,TESS,1901.01,KP
1.6091845,1.63,13450.0,16.7675,1054.66,1.43,6393.0,4.24,1587.0,180.208788,-46.13642,TESS,1902.01,KP
3.8404319,5.242,3580.0,12.3434,1599.92,2.04,5909.0,4.42,1761.0,68.136479,-38.968297,TESS,1903.01,KP
4.3247708,4.267,6380.0,17.0257,1080.87,2.13,6457.0,3.9,1597.0,180.165072,-45.799456,TESS,1904.01,KP
5.72226,2.648,25549.0,12.8433,37.0251,0.73,4233.2,4.64,687.0,188.386428,-10.146214,TESS,1905.01,KP
9.6246665,4.297,10230.0,12.3182,121.918,1.2,5473.0,4.26,925.0,168.292908,-17.657779,TESS,1906.01,KP
5.4774433,5.277,9010.0,20.3433,1506.5,2.09,6942.0,3.94,1735.0,199.433742,-47.237575,TESS,1907.01,KP
3.65688,3.542,7040.0,12.8031,903.013,1.53,6239.0,4.15,1527.0,4.146347,-10.976423,TESS,1908.01,KP
4.1536624,1.702,12310.0,12.7595,278.886,1.09,5818.8,4.24,1138.0,96.744643,-46.821364,TESS,1909.01,KP
8.1587261,4.288,15337.0,12.7393,209.118,1.0,5600.0,4.50501,1059.0,359.900874,-35.031335,TESS,191.01,KP
5.4161129,3.385,14310.0,13.3752,232.397,1.1,5652.0,4.36,1087.0,170.324325,-22.388177,TESS,1910.01,KP
7.8181434,4.98,3650.0,9.95177,266.851,1.64,5549.0,4.0,1125.0,61.657801,-25.349667,TESS,1911.01,KP
5.4053583,4.859,6770.0,13.4237,857.119,1.59,6410.0,4.14,1507.0,126.337825,-11.500989,TESS,1912.01,KP
3.3489038,3.3546298,10987.1747675,13.011038,740.224566,1.2295901,5711.0,4.27,1330.3337928,102.847425,-29.058655,TESS,1913.01,KP
4.1933422,1.8220996,4804.157266,11.5425702,1300.3125192,1.6277601,6405.0,4.13,1531.5517841,103.517356,-27.050416,TESS,1914.01,KP
2.2920348,3.1812507,10585.2906021,13.2497142,1637.2058065,1.26526,6208.0,4.31,1622.3537935,108.452399,-33.437346,TESS,1915.01,KP
1.888231,3.6693894,4358.3260875,14.4776426,14536.662674,2.12128,8549.0,4.11,2800.5022616,109.104521,-31.244395,TESS,1916.01,KP
1.82069,3.049,12340.0,15.6593,2440.7,1.35,6155.0,4.24,1958.0,296.688442,-63.565649,TESS,1917.01,KP
3.39829,2.634,4340.0,7.06633,662.808,1.09,6271.0,4.45,1413.0,167.582816,-58.982985,TESS,1918.01,FP
4.2337078,2.008,7690.0,19.6222,822.444,1.46,6333.7,4.21,1491.0,195.794015,-41.384862,TESS,1919.01,KP
3.9227122,2.555,11953.0,7.23153,235.573,0.64,4800.0,4.53527,1091.0,357.879198,-39.907121,TESS,192.01,KP
2.5441537,2.128,6780.0,10.5577,476.965,1.31,5652.0,4.2,1301.0,200.634864,-44.688839,TESS,1920.01,KP
5.17958,4.524,7620.0,14.829,669.018,1.65,6116.0,4.07,1416.0,209.51701,-30.348153,TESS,1921.01,KP
4.5768651,3.5592795,10869.4903086,19.1571223,1547.1013862,1.78295,6687.0,4.09,1599.5559785,112.419225,-29.937916,TESS,1922.01,KP
4.2042078,2.124,12080.0,12.1025,355.909,1.07,6781.0,4.54,1210.0,114.283382,-32.755419,TESS,1923.01,KP
2.8240691,3.808,8970.0,17.7861,4913.69,1.84,8004.2,4.2,2332.0,147.580067,-66.113925,TESS,1924.01,KP
2.3447752,1.814,15340.0,13.4487,320.327,1.04,5515.0,4.39,1178.0,135.416303,-20.720369,TESS,1925.01,KP
1.3372349,1.7026098,1226.6760556,3.0265786,886.9841113,0.860256,5111.9,4.5,1391.8701134,89.598895,-30.811799,TESS,1926.01,KP
4.1117731,2.1575648,22017.8853537,15.4112805,268.7176151,0.916164,5424.8,4.49,1032.6277308,163.788852,-0.737066,TESS,1927.01,KP
2.278575,2.159825,13638.9588751,14.7731999,775.8848566,1.21163,4879.0,4.5,1346.0744113,320.762876,-40.048439,TESS,1928.01,KP
3.8537616,3.392,18650.0,14.7144,471.61,1.06,5697.0,4.39,1298.0,176.628323,-33.860076,TESS,1929.01,KP
0.7920646,0.466,1464.0,12.9674,1013.69,0.98,5422.0,4.42223,1571.0,358.668877,-37.628224,TESS,193.01,CP
2.8786641,2.207,8710.0,12.863,471.142,1.35,6017.0,4.22,1297.0,223.658719,-38.744547,TESS,1930.01,KP
3.8186276,4.282,3240.0,11.3749,1200.24,2.03,6090.0,3.88,1639.0,171.845053,-44.088703,TESS,1931.01,KP
5.6107737,6.3384834,6651.6899169,18.3701736,1486.8578958,2.21327,6013.5,4.17,1583.7517779,127.38723,-12.944768,TESS,1932.01,KP
3.2633165,5.2814337,5011.5725027,15.0902486,3163.3762217,2.08347,6561.0,3.93,1912.7466985,100.571247,-29.77678,TESS,1933.01,KP
4.5111234,4.525,11170.0,18.5483,1085.35,1.71,6540.6,4.26,1599.0,215.122762,-31.20207,TESS,1934.01,KP
4.4352884,1.89,6410.0,11.2110231,196.663,1.38,6245.0,4.24,1365.1232387,141.920643,-19.347648,TESS,1935.01,KP
2.3506186,2.369,15940.0,12.801,570.233,0.97,5593.0,4.46,1361.0,60.948278,-19.056818,TESS,1936.01,KP
0.9466787,1.09,16490.0,14.6661,1220.35,1.07,5707.0,4.39,1646.0,116.370721,-52.383259,TESS,1937.01,CP
12.7060866,2.4782523,5160.2020899,11.4460032,131.9890966,1.10563,6200.5,4.33,864.4786335,219.389377,-42.0294,TESS,1938.01,APC
2.8970202,4.1502336,3080.9239308,,631.5687933,,8862.0,4.1,1278.5711929,177.494824,-63.949071,TESS,1939.01,FP
4.8996461,3.07,10957.0,15.9746,259.864,1.5,5940.0,4.23158,,5.160562,-23.935789,TESS,194.01,KP
3.4158668,1.9196262,2841.7825532,19.3376794,2831.3869926,2.19052,5986.0,3.66,1860.4566612,212.647819,-27.993072,TESS,1940.01,PC
1.13305,1.073,100.0,2.16887,925.999,2.1,5883.8,3.77,1536.0,95.102051,-66.400466,TESS,1941.01,FP
1.6563738,1.741,246.0,1.42047,1000.88,1.02,5614.1,4.34,1566.0,122.61813,-65.852379,TESS,1942.01,FP
1.742573,1.962,947.0,3.2459,3594.0,0.95,5309.7,,2157.0,183.704117,-63.086718,TESS,1943.01,PC
6.0988471,5.408818,8857.7284148,24.9943945,1423.581832,1.82219,7023.2,4.11,1566.6261042,159.580056,-61.289786,TESS,1944.01,FP
1.57363,2.558,710.0,7.59717,18801.9,1.66,5342.5,4.01,3262.0,137.66287,-64.471528,TESS,1945.01,FP
10.8458712,3.379,3120.0,21.6846,878.752,2.56,6670.3,4.29,1516.0,217.279625,-43.361979,TESS,1946.01,FP
12.0077462,2.818,2921.0,,115.384,,4990.7,,913.0,156.738469,-60.665225,TESS,1947.01,FP
3.6473383,4.4572847,162.7642577,1.9083777,1104.8893752,1.47579,5928.0,4.24,1470.447248,88.071315,-70.920308,TESS,1948.01,FP
4.6211026,3.882,11700.0,15.4381,948.955,1.45,6531.7,4.29,1546.0,182.772117,-52.672196,TESS,1949.01,PC
2.0727598,2.619,14761.0,14.2954,1414.87,1.13,5640.0,4.43703,1708.0,24.605139,-55.772001,TESS,195.01,KP
1.41144,2.509,414.379,,20094.8,,9208.0,3.85,3316.0,189.810101,-69.542013,TESS,1950.01,FP
4.829406,2.6761872,8222.9837003,19.9103402,1628.9232666,1.95583,5877.5,4.18,1620.2980383,172.156226,-78.801587,TESS,1951.01,PC
6.89132,5.369,5940.0,11.3151,673.704,1.41,5488.0,4.14,1419.0,154.996219,-79.802603,TESS,1952.01,FP
0.6923563,0.803,810.0,10.6207,14950.4,1.85,6422.1,3.86,3080.0,215.145569,-41.983318,TESS,1953.01,FP
4.9064175,6.5416975,1704.6576752,9.7548163,1908.1975034,1.98083,7119.5,4.14,1685.6817323,165.033297,-59.978409,TESS,1954.01,PC
16.3152,1.992,2500.0,2.23088,26.312,0.31,3625.0,4.81,630.0,206.105083,-40.336403,TESS,1955.01,FP
0.88958,1.844,1240.0,3.8492,4433.23,1.11,5586.2,4.21,2273.0,213.978422,-62.906643,TESS,1956.01,FP
14.5187891,2.897,429.0,3.60283,43.2598,1.79,5844.8,4.13,714.0,134.966386,-67.955597,TESS,1957.01,FP
14.6483913,2.352,1323.0,33.3954,93.0211,5.42,4851.6,,865.0,175.33562,-78.163008,TESS,1958.01,PC
3.2242808,4.3100077,868.6214414,8.5752112,527.6121099,2.62415,4866.2,,1222.3580538,166.085979,-67.991833,TESS,1959.01,FP
1.1630372,1.4568603,409.6006588,8.4237328,49141.0122425,4.0595698,6495.0,3.32048,3797.3512801,14.551689,-64.761541,TESS,196.01,PC
5.3418199,4.99,330.0,5.7387,1467.54,3.28,6466.2,3.7,1724.0,173.314149,-60.075995,TESS,1960.01,PC
6.7018963,1.874,950.0,5.02216,109.429,1.52,6231.8,4.21,,211.593423,-40.523909,TESS,1961.01,PC
1.76447,2.749,2640.0,27.921,17578.1,5.08,8049.0,3.3,3207.0,228.629109,-43.387085,TESS,1962.01,FP
12.6534664,4.0982077,27095.439949,20.5105778,106.7171624,1.18915,5394.6,3.77,819.7441326,221.343502,-54.761146,TESS,1963.01,FP
0.6466988,1.0248899,1063.700888,5.8435673,18610.0980659,1.71404,6308.3,4.0,2978.9067943,201.642206,-39.629886,TESS,1964.01,PC
2.2778177,3.212,880.0,,95451.3,,9096.5,,4896.0,223.151952,-61.568677,TESS,1965.01,FP
0.6227257,1.0110042,565.9410837,6.3159749,35846.7581896,2.30849,6390.7,3.83,3509.3947426,209.982525,-43.327316,TESS,1966.01,PC
0.4262223,0.5111692,835.5797306,4.3877473,17154.6137164,1.4990799,5343.0,4.1,2918.8715623,174.845028,-65.176299,TESS,1967.01,APC
3.97195,4.297,7670.0,13.8556,1605.22,1.55,6535.3,4.2,,212.193247,-56.322341,TESS,1968.01,APC
2.6855915,2.0491187,488.2401788,3.5729712,1856.700481,1.51715,5796.0,4.14,1674.1918061,222.333572,-60.080256,TESS,1969.01,FP
14.278122,8.6972718,827.9264426,8.3566078,91.6541814,2.90324,5105.0,3.39182,789.1468373,353.033186,-21.801201,TESS,197.01,CP
2.5599667,2.9695871,11049.7594662,17.5040682,2669.4348198,1.56996,6432.2,4.11,1833.2621832,190.720365,-53.688304,TESS,1970.01,PC
3.217824,1.735,1288.0,5.84702,227.191,1.67,5418.0,4.17,1081.0,194.769773,-57.253713,TESS,1971.01,FP
4.7631,1.838,850.0,4.06445,184.105,1.48,6105.1,4.12,1026.0,176.070255,-59.911853,TESS,1972.01,PC
3.9194856,2.3461465,5155.2335962,,422.069467,,5149.0,4.35,1156.0210269,220.4268,-33.826133,TESS,1973.01,PC
5.438218,1.675,7830.0,14.7798,157.789,1.49,5342.0,4.09,987.0,171.378387,-67.778575,TESS,1974.01,APC
2.8319354,3.21,780.0,4.18335,914.113,1.48,5408.7,,1531.0,168.076087,-60.93258,TESS,1975.01,FP
7.6943096,8.903,7400.0,,925.441,,4956.8,,1536.0,212.846611,-50.069977,TESS,1976.01,APC
17.0614756,3.384,2730.0,17.1048027,425.8669904,2.14183,9184.7,4.09,1158.6125921,216.147711,-60.383601,TESS,1977.01,FP
6.0783344,4.8904528,16168.288913,16.9877965,235.1310083,1.0,8719.5,4.08,998.7280008,161.140515,-59.737608,TESS,1978.01,FP
1.30924,2.535,3370.0,,52079.9,,8832.5,4.26,4208.0,161.046711,-59.92517,TESS,1979.01,FP
10.2150168,1.9683066,994.1089045,1.4777754,7.4195034,0.447336,3763.0,4.83739,420.9334696,2.271509,-27.121745,TESS,198.01,CP
9.27898,6.514,9020.0,15.0807,1058.72,1.45,5898.8,4.08,1589.0,218.270079,-43.298512,TESS,1980.01,FP
2.4763492,3.593,593.0,4.72716,14633.4,2.14,8749.3,,3064.0,155.59062,-63.65462,TESS,1981.01,PC
17.1725007,5.016,3610.0,9.89011,107.942,1.41,6617.0,4.21,897.0,207.584824,-23.383379,TESS,1982.01,PC
6.1110945,4.2566318,1098.152672,5.873208,249.203041,1.07235,5725.0,4.54,1013.3467617,127.281049,-57.194209,TESS,1983.01,FP
0.5646193,1.295,510.0,3.01498,8493.1,1.3,6237.0,4.24,2674.0,168.871533,-44.428987,TESS,1984.01,FP
30.7864669,3.466,8750.0,23.8125,112.151,2.05,6101.8,,861.0,148.390562,-58.376077,TESS,1985.01,APC
7.5043829,4.8967771,12479.7176832,,177.5290293,,8613.8,,930.973018,144.023758,-51.744648,TESS,1986.01,APC
2.5861465,1.299,2510.0,11.9748,271.803,2.33,5635.4,3.71,1131.0,185.331855,-14.062379,TESS,1987.01,APC
2.2818488,3.973,1483.0,7.2854,2351.9,2.15,5368.0,,1940.0,190.132487,-48.740903,TESS,1988.01,FP
3.4551479,5.7444704,5191.7260014,,499.3447666,,8046.5,4.12,1205.6461821,176.866343,-64.882975,TESS,1989.01,FP
104.8729635,6.554,12183.0,10.223,2.75278,0.88,5350.0,4.52347,358.0,80.105873,-59.895433,TESS,199.01,CP
3.7899524,5.5268401,4345.4373432,11.7871267,602.1590809,1.10456,5579.5,4.22,1263.4194534,158.670633,-59.748482,TESS,1990.01,FP
6.6570835,5.285,7164.0,14.8934,528.884,1.73,5805.6,4.13,1336.0,169.958638,-51.866071,TESS,1991.01,FP
4.31224,2.704,4990.0,12.3576,664.873,1.72,,,1414.0,162.91688,-44.984741,TESS,1992.01,FP
3.9416903,2.537,12840.0,19.6321,1460.48,1.48,6190.4,4.15,1722.0,152.28015,-72.798117,TESS,1993.01,FP
4.0337201,3.48,2868.0,11.5159,1910.26,2.22,7369.0,4.27,1841.0,147.174575,-51.756564,TESS,1994.01,CP
3.1056464,1.772,800.0,13.2277,949.504,4.44,7804.8,3.78,1546.0,143.466387,-53.561643,TESS,1995.01,PC
7.72433,8.03,7120.0,20.0285,1173.53,2.32,6249.4,4.19,1630.0,178.547176,-46.896887,TESS,1996.01,FP
1.8359766,1.062,1073.0,5.11603,573.168,1.61,6311.5,4.17,1363.0,181.632505,-31.645713,TESS,1997.01,PC
1.10833,2.288,1060.0,4.58274,4415.23,1.4,5972.0,4.08,2270.0,184.259218,-51.075153,TESS,1998.01,FP
7.2133579,2.345,8814.0,21.2234,271.595,1.16,5843.0,4.33,,156.995108,-48.428547,TESS,1999.01,APC
8.1382222,3.2797025,3852.0299874,6.1757682,115.8275563,0.951985,5414.0,4.438,836.7056912,354.915467,-69.196043,TESS,200.01,CP
9.1270519,3.549,4568.0,8.34235,147.466,1.18,5400.0,4.43,970.0,146.397063,-66.686631,TESS,2000.01,CP
3.098367,1.963,496.0,2.47118,328.067,1.18,5400.0,4.43,1185.0,146.397063,-66.686631,TESS,2000.02,CP
2.7435213,1.8047048,1518.9012847,22.0496668,22630.1553062,3.9611499,7896.3,3.6,3128.1792663,128.181355,-58.575511,TESS,2001.01,PC
2.3330349,3.005,2795.0,15.6213,12107.6,1.56,5986.5,4.32,2951.0,134.190203,-61.371461,TESS,2002.01,FP
,3.529,3860.0,15.7171,194.656,2.46,7043.2,3.98,1040.0,201.527127,-27.41256,TESS,2003.01,PC
1.79988,3.518,180.0,3.32197,6540.68,2.46,6136.9,3.85,2505.0,143.46695,-55.175763,TESS,2004.01,FP
17.3057923,4.1729767,2807.066874,12.4978402,525.9409472,2.2275901,6995.5,4.1,1221.3889754,164.031654,-43.376697,TESS,2005.01,PC
6.40938,2.356,280.0,10.1474,50.0267,8.3,4650.0,2.54,740.0,91.22465,-69.360322,TESS,2006.01,FA
,9.1654068,912.2762923,3.1563904,1.4952399,0.895408,5249.0,4.48682,282.0314027,209.858415,74.151228,TESS,2007.01,PC
723.8345008,7.382946,3119.2983693,13.1361697,1.3572621,1.94771,5463.0,3.77778,275.2869842,63.857632,-16.902144,TESS,2008.01,FP
1071.0898448,2.1734134,865.169438,2.2407785,1.3880259,0.701499,4755.33,4.62683,276.8338183,16.908292,22.952868,TESS,2009.01,PC
52.9781419,4.7965246,6347.2690959,11.4471492,30.2653161,1.33031,6461.8,4.35,598.2132842,87.401782,-54.910423,TESS,201.01,CP
5.8492379,3.257,109.0,1.18919,389.669,1.33,6461.8,4.35,1237.0,87.401782,-54.910423,TESS,201.02,PC
1134.6723963,8.6844623,11679.2159464,11.7582195,8.6347102,1.0735199,5842.0,4.39929,437.2015486,292.166942,53.487369,TESS,2010.01,CP
11.5778362,3.8772499,217.3994918,1.5422129,99.9013415,1.02607,5739.0,4.51,806.3295569,230.440115,-48.318817,TESS,2011.01,KP
27.5920718,3.2743016,555.3352929,2.7050278,31.3830711,1.02607,5739.0,4.51,603.6616824,230.440115,-48.318817,TESS,2011.02,KP
,3.5341354,195.1972939,1.6208326,335.6075222,1.02607,5739.0,4.51,1091.635552,230.440115,-48.318817,TESS,2011.03,KP
3.0565259,4.145,8800.0,15.1633,1438.0,1.6,5981.0,4.07,1715.0,229.99122,36.229545,TESS,2012.01,KP
2.6162769,1.134893,1120.6014184,1.0972867,19.1060128,0.325635,3352.0,4.8984,533.2271643,239.577568,35.408114,TESS,2013.01,CP
4.8099755,6.696,6965.0,22.6223,2029.17,2.65,6417.0,3.7,1869.0,256.610728,44.776885,TESS,2014.01,KP
3.3491408,1.207,7210.0,5.37673,31.0153,0.32,3223.0,4.89993,657.0,232.132653,27.361073,TESS,2015.01,CP
6.8161105,2.718,1377.0,2.98458,86.7877,0.84,5175.0,4.54,850.0,246.797267,42.687767,TESS,2016.01,PC
2.4590369,1.862,1179.0,2.74738,301.374,0.84,5175.0,4.54,1160.0,246.797267,42.687767,TESS,2016.02,PC
25.3369848,3.214,1330.0,3.23582,25.3267,0.84,5175.0,4.54,624.0,246.797267,42.687767,TESS,2016.03,PC
5.49826,2.04,12929.0,16.2801,232.345,1.34,6362.6,,,228.949819,27.36181,TESS,2017.01,FP
7.4355709,2.3450321,1310.6803156,2.2761564,26.0757607,0.622512,4218.9,4.67,576.3403106,229.837442,29.207877,TESS,2018.01,CP
15.3468182,6.425,665.0,3.99579,126.052,1.8,5588.0,3.92293,933.0,234.431765,48.955206,TESS,2019.01,CP
